Species	Latitude	Longitude
"Quercus alba"	35.81652122	-82.18504064
"Quercus alba"	35.82214822	-82.17301246
"Quercus alba"	35.81597756	-82.16448976
"Quercus alba"	35.82168839	-82.184365
"Quercus alba"	35.78375889	-82.30432788
"Quercus alba"	35.75703725	-82.34470218
"Quercus alba"	35.81641806	-82.17606557
"Quercus alba"	35.82573075	-82.17751237
"Quercus alba"	36.39144806	-81.55358978
"Quercus alba"	35.54437191	-83.78769862
"Quercus alba"	36.40981376	-81.51073141
"Quercus alba"	36.3928752	-81.5525811
"Quercus alba"	35.61138229	-83.80758885
"Quercus alba"	36.40721783	-81.46852114
"Quercus alba"	36.39266335	-81.55560322
"Quercus alba"	35.30420746	-79.95637592
"Quercus alba"	35.33067418	-80.09624269
"Quercus alba"	35.41910715	-80.08059076
"Quercus alba"	35.48305437	-79.95063903
"Quercus alba"	35.92043417	-81.94339059
"Quercus alba"	35.97498884	-77.21430091
"Quercus alba"	35.32387001	-83.52201495
"Quercus alba"	35.23043067	-83.23539273
"Quercus alba"	35.08595199	-83.61460096
"Quercus alba"	35.33429087	-83.59305507
"Quercus alba"	35.03943345	-83.52555366
"Quercus alba"	35.26526895	-81.85603718
"Quercus alba"	35.65764404	-81.41540712
"Quercus alba"	35.32139784	-83.52054851
"Quercus alba"	34.75563127	-83.37607499
"Quercus alba"	36.07981942	-79.14048288
"Quercus alba"	35.30354277	-81.08967509
"Quercus alba"	35.19352333	-81.31815891
"Quercus alba"	35.09735977	-82.95496703
"Quercus alba"	35.09661445	-82.9557845
"Quercus alba"	33.04090091	-79.71092821
"Quercus alba"	35.0662101	-79.65472876
"Quercus alba"	34.98011716	-83.08697891
"Quercus alba"	35.00526747	-83.10291929
"Quercus alba"	34.99800233	-83.11623711
"Quercus alba"	35.19939895	-82.58448641
"Quercus alba"	35.9339914	-82.85800505
"Quercus alba"	35.41743862	-82.22156219
"Quercus alba"	35.43041847	-82.25237929
"Quercus alba"	35.05067778	-82.9134887
"Quercus alba"	35.11483781	-79.35253305
"Quercus alba"	35.17650155	-79.14835022
"Quercus alba"	35.1016986	-79.26418764
"Quercus alba"	35.17327728	-79.15089295
"Quercus alba"	34.99466576	-79.45228405
"Quercus alba"	35.33394373	-80.09719394
"Quercus alba"	35.37176541	-80.0776353
"Quercus alba"	35.38732714	-79.96860255
"Quercus alba"	35.62570969	-79.90910061
"Quercus alba"	35.4177236	-80.02630517
"Quercus alba"	35.41898175	-80.02255412
"Quercus alba"	35.35988057	-80.09179735
"Quercus alba"	35.50075214	-79.81812974
"Quercus alba"	35.35967219	-80.09219059
"Quercus alba"	35.30880141	-80.08957557
"Quercus alba"	35.61632618	-79.90174187
"Quercus alba"	35.5194912	-80.2716128
"Quercus alba"	34.93464197	-83.25831554
"Quercus alba"	35.2307774	-83.59377997
"Quercus alba"	35.18747153	-83.57637179
"Quercus alba"	35.198464	-83.59920182
"Quercus alba"	35.19792466	-83.59464458
"Quercus alba"	35.18208736	-83.62166221
"Quercus alba"	35.79910774	-82.16635267
"Quercus alba"	36.00048869	-78.66740229
"Quercus alba"	35.98278846	-79.00744251
"Quercus alba"	36.07909309	-79.02122716
"Quercus alba"	36.08800865	-79.02009449
"Quercus alba"	35.10150588	-83.10164355
"Quercus alba"	35.0184946	-82.96628296
"Quercus alba"	35.32358561	-83.51767405
"Quercus alba"	35.32579267	-83.52432308
"Quercus alba"	35.30281703	-81.08726856
"Quercus alba"	35.33308421	-83.5183733
"Quercus alba"	35.03447273	-82.74068131
"Quercus alba"	35.27125104	-82.23813693
"Quercus alba"	33.20445298	-79.97846046
"Quercus alba"	33.17495087	-79.77378391
"Quercus alba"	33.16533125	-80.01711479
"Quercus alba"	33.22065263	-80.33254432
"Quercus alba"	35.02026886	-83.09669962
"Quercus alba"	35.53667377	-80.10396757
"Quercus alba"	35.43791574	-80.06418012
"Quercus alba"	33.1627026	-79.99768022
"Quercus alba"	36.03227969	-81.87014976
"Quercus alba"	35.26877573	-83.4579534
"Quercus alba"	35.10964208	-83.18563576
"Quercus alba"	33.49400957	-80.47928344
"Quercus alba"	36.18091266	-78.88498428
"Quercus alba"	35.32822822	-83.52583767
"Quercus alba"	35.39574469	-82.26163771
"Quercus alba"	35.17736466	-82.62561317
"Quercus alba"	35.07592326	-82.97861689
"Quercus alba"	35.51610415	-83.81090891
"Quercus alba"	35.50973245	-83.81211292
"Quercus alba"	35.51901622	-83.92372671
"Quercus alba"	35.72757664	-83.44449512
"Quercus alba"	35.56838943	-81.70989801
"Quercus alba"	32.70488646	-80.5448056
"Quercus alba"	36.01545626	-81.14774161
"Quercus alba"	35.27151153	-82.23287529
"Quercus alba"	35.23471265	-79.80453845
"Quercus alba"	35.0270413	-82.97787845
"Quercus alba"	35.01286842	-82.98402965
"Quercus alba"	35.06159385	-82.98187
"Quercus alba"	35.02154998	-82.99155751
"Quercus alba"	35.07690075	-82.9798579
"Quercus alba"	35.06410323	-82.97969125
"Quercus alba"	35.05453417	-82.99108107
"Quercus alba"	35.03832621	-82.97335848
"Quercus alba"	35.0032741	-82.97194353
"Quercus alba"	35.08081112	-83.03604974
"Quercus alba"	35.0678744	-83.00043131
"Quercus alba"	35.00326881	-82.96638133
"Quercus alba"	35.02900207	-82.96253085
"Quercus alba"	35.06541661	-83.02594793
"Quercus alba"	35.09127521	-83.01037266
"Quercus alba"	35.07174723	-83.01097344
"Quercus alba"	35.0125706	-82.98098472
"Quercus alba"	35.01973719	-82.96777937
"Quercus alba"	35.01407809	-82.97471085
"Quercus alba"	35.06735597	-82.98588632
"Quercus alba"	33.19631126	-80.3342839
"Quercus alba"	35.32087494	-83.51913592
"Quercus alba"	35.52562917	-83.85589282
"Quercus alba"	33.81359814	-80.78429735
"Quercus alba"	35.10146063	-83.10037175
"Quercus alba"	35.09826132	-83.09910135
"Quercus alba"	35.09991042	-83.09985236
"Quercus alba"	35.10070149	-83.10105768
"Quercus alba"	35.10095439	-83.09978877
"Quercus alba"	35.21079036	-81.30100829
"Quercus alba"	35.98790348	-75.66112357
"Quercus alba"	34.99705263	-83.14158193
"Quercus alba"	35.00615222	-83.06774696
"Quercus alba"	35.01257858	-83.10502613
"Quercus alba"	35.01614825	-83.13995039
"Quercus alba"	35.00250824	-83.10095188
"Quercus alba"	35.49900587	-79.82208812
"Quercus alba"	35.35699253	-80.09384038
"Quercus alba"	35.43512544	-80.03186416
"Quercus alba"	35.44385215	-80.06520864
"Quercus alba"	35.28802121	-83.10627437
"Quercus alba"	35.23069713	-83.0254472
"Quercus alba"	35.08615101	-83.3582691
"Quercus alba"	35.03135447	-83.37043673
"Quercus alba"	35.30514596	-83.1082416
"Quercus alba"	36.10152287	-81.77789718
"Quercus alba"	35.29073756	-81.09623314
"Quercus alba"	31.43815114	-95.06292888
"Quercus alba"	30.65394531	-95.485082
"Quercus alba"	34.63470705	-85.09851325
"Quercus alba"	30.64816271	-85.00864342
"Quercus alba"	32.7760058	-86.97254576
"Quercus alba"	32.68797422	-87.05040938
"Quercus alba"	35.6831839	-79.3295404
"Quercus alba"	35.30200032	-81.09264399
"Quercus alba"	36.43498712	-81.3851192
"Quercus alba"	35.45480661	-84.00066913
"Quercus alba"	35.35319313	-84.24455877
"Quercus alba"	34.68873077	-85.43662558
"Quercus alba"	30.36105657	-84.67631527
"Quercus alba"	31.38707424	-94.25988594
"Quercus alba"	35.03228687	-77.13559139
"Quercus alba"	33.20629854	-79.97605151
"Quercus alba"	35.02715928	-77.13548423
"Quercus alba"	33.49252002	-80.48012002
"Quercus alba"	35.03470134	-77.13800047
"Quercus alba"	35.02714361	-77.13373116
"Quercus alba"	34.84327995	-77.55762113
"Quercus alba"	35.03131772	-77.13844661
"Quercus alba"	35.97502829	-79.34703076
"Quercus alba"	35.5373584	-79.31984927
"Quercus alba"	35.62263128	-79.18890709
"Quercus alba"	35.11764157	-78.85712038
"Quercus alba"	35.68083877	-79.33191386
"Quercus alba"	35.72130999	-79.39025824
"Quercus alba"	35.99019112	-79.43983034
"Quercus alba"	35.72909334	-79.10449769
"Quercus alba"	36.05474552	-79.56390348
"Quercus alba"	35.5422142	-78.98713573
"Quercus alba"	35.11549535	-78.85724323
"Quercus alba"	35.0880659	-78.86500216
"Quercus alba"	35.08817942	-78.86465083
"Quercus alba"	34.56981685	-78.48719266
"Quercus alba"	36.00219257	-78.66644268
"Quercus alba"	35.83952217	-78.7352374
"Quercus alba"	35.9835922	-79.01797942
"Quercus alba"	35.6187371	-79.15526046
"Quercus alba"	35.98472452	-79.05569426
"Quercus alba"	36.206678	-78.88543139
"Quercus alba"	36.31737484	-76.77207681
"Quercus alba"	36.31982779	-76.77339001
"Quercus alba"	36.31577582	-76.80686395
"Quercus alba"	33.05864518	-87.03971085
"Quercus alba"	33.51966612	-85.72252761
"Quercus alba"	33.85746043	-85.51607105
"Quercus alba"	32.46460243	-85.64273034
"Quercus alba"	33.05887068	-87.03755811
"Quercus alba"	33.52071531	-85.72530237
"Quercus alba"	33.71031084	-85.68565742
"Quercus alba"	33.05933048	-87.03785242
"Quercus alba"	33.01872884	-87.07912117
"Quercus alba"	35.98112039	-79.00559415
"Quercus alba"	35.99353797	-79.03527433
"Quercus alba"	35.52602023	-84.15919048
"Quercus alba"	34.81811719	-77.1820963
"Quercus alba"	33.12595032	-83.59813714
"Quercus alba"	33.23407635	-83.70290095
"Quercus alba"	33.15809814	-83.60288948
"Quercus alba"	33.7510344	-83.28077623
"Quercus alba"	33.35092925	-83.45391024
"Quercus alba"	33.72249939	-83.29125415
"Quercus alba"	33.18615617	-83.6353766
"Quercus alba"	33.59546985	-83.25714657
"Quercus alba"	33.18352549	-83.54202746
"Quercus alba"	33.02932405	-83.71613326
"Quercus alba"	33.28157048	-83.51383722
"Quercus alba"	33.41987983	-83.38677041
"Quercus alba"	34.59949254	-90.633174
"Quercus alba"	32.9326239	-87.39142077
"Quercus alba"	32.75628762	-87.00953084
"Quercus alba"	32.91353875	-87.00396774
"Quercus alba"	34.67971057	-90.67496951
"Quercus alba"	32.90948488	-87.00615776
"Quercus alba"	32.73908746	-86.98909708
"Quercus alba"	34.59734474	-90.63267965
"Quercus alba"	32.91206271	-86.99932797
"Quercus alba"	31.55635627	-93.8836703
"Quercus alba"	32.87940853	-87.46950812
"Quercus alba"	32.91227649	-87.00832874
"Quercus alba"	34.36578586	-87.18415641
"Quercus alba"	34.33307253	-87.37663073
"Quercus alba"	34.20149758	-87.25351117
"Quercus alba"	34.3556719	-87.18266159
"Quercus alba"	34.36740914	-87.18604072
"Quercus alba"	34.20056234	-87.25494195
"Quercus alba"	34.3657801	-87.18437749
"Quercus alba"	34.34164951	-87.39004231
"Quercus alba"	34.360726	-87.18282607
"Quercus alba"	35.43542487	-80.01363073
"Quercus alba"	36.32574061	-77.44790326
"Quercus alba"	36.30169705	-77.53037034
"Quercus alba"	36.30049451	-77.53071453
"Quercus alba"	36.32639927	-77.45058721
"Quercus alba"	36.32723236	-77.44635199
"Quercus alba"	35.8952811	-77.11009528
"Quercus alba"	35.88783373	-77.11221477
"Quercus alba"	36.30468029	-77.52966352
"Quercus alba"	36.30562572	-77.52956006
"Quercus alba"	36.3251479	-77.44613053
"Quercus alba"	35.02753037	-77.13504663
"Quercus alba"	34.8185315	-77.18569317
"Quercus alba"	34.68078254	-77.454182
"Quercus alba"	34.82083691	-77.18148067
"Quercus alba"	34.96686908	-84.63412029
"Quercus alba"	34.52655653	-85.16594051
"Quercus alba"	35.30055398	-81.08930268
"Quercus alba"	35.30477506	-81.09372236
"Quercus alba"	33.70083722	-85.7655405
"Quercus alba"	33.72669918	-85.5997431
"Quercus alba"	33.72261969	-85.59792012
"Quercus alba"	33.45893545	-85.86691143
"Quercus alba"	33.01870966	-87.07469066
"Quercus alba"	33.45927415	-85.87043424
"Quercus alba"	33.87757853	-85.55982054
"Quercus alba"	33.87905602	-85.57240962
"Quercus alba"	33.71695887	-85.58467169
"Quercus alba"	33.62351282	-85.6711984
"Quercus alba"	33.74344979	-85.59219394
"Quercus alba"	33.44090155	-85.83631865
"Quercus alba"	33.45712528	-85.86725875
"Quercus alba"	34.9651929	-82.84514033
"Quercus alba"	34.96616797	-82.84369093
"Quercus alba"	35.097661	-84.53738234
"Quercus alba"	31.56364951	-93.93679911
"Quercus alba"	31.54530449	-93.89704815
"Quercus alba"	32.9855909	-87.50139068
"Quercus alba"	32.79368409	-87.18714893
"Quercus alba"	34.21366035	-87.36900155
"Quercus alba"	34.12266857	-87.29121795
"Quercus alba"	34.21640227	-87.3699697
"Quercus alba"	34.199437	-87.25329254
"Quercus alba"	34.12468309	-87.29363634
"Quercus alba"	34.21193425	-87.23171431
"Quercus alba"	34.21490769	-87.23064046
"Quercus alba"	35.2352276	-79.80554775
"Quercus alba"	35.35184557	-80.09832824
"Quercus alba"	35.41803176	-80.08683329
"Quercus alba"	35.44487471	-80.06838859
"Quercus alba"	35.40559943	-80.0904189
"Quercus alba"	35.41070811	-80.08703189
"Quercus alba"	35.33191888	-80.09768023
"Quercus alba"	34.5739671	-85.23457324
"Quercus alba"	34.59234543	-85.23572602
"Quercus alba"	34.63872482	-83.33324372
"Quercus alba"	34.5709532	-85.12742592
"Quercus alba"	34.52692251	-83.38372675
"Quercus alba"	34.52250787	-85.25469729
"Quercus alba"	34.58870593	-85.2356989
"Quercus alba"	34.56302007	-83.31237262
"Quercus alba"	33.93945832	-79.48930614
"Quercus alba"	33.93684409	-79.48066404
"Quercus alba"	35.27017289	-83.45653697
"Quercus alba"	36.38089966	-80.11451408
"Quercus alba"	36.25253715	-80.5015308
"Quercus alba"	36.4233837	-80.29176704
"Quercus alba"	33.9333345	-79.47771156
"Quercus alba"	36.25330279	-79.75709426
"Quercus alba"	36.22206029	-79.54654285
"Quercus alba"	34.60025367	-78.52055811
"Quercus alba"	36.46270031	-81.34556167
"Quercus alba"	36.4633887	-81.34518116
"Quercus alba"	35.96499797	-81.74569934
"Quercus alba"	35.96728156	-81.74484569
"Quercus alba"	36.03196809	-81.86961089
"Quercus alba"	35.74868478	-82.20669595
"Quercus alba"	35.85005452	-81.89781697
"Quercus alba"	35.9207346	-81.92158875
"Quercus alba"	35.91736634	-81.91365185
"Quercus alba"	35.85473768	-81.89248424
"Quercus alba"	35.83267729	-81.90224837
"Quercus alba"	35.8473709	-81.89727969
"Quercus alba"	35.85369054	-81.90542667
"Quercus alba"	35.85252688	-81.90316587
"Quercus alba"	35.38787716	-82.89415969
"Quercus alba"	35.36320283	-82.80965255
"Quercus alba"	35.37277266	-82.92782535
"Quercus alba"	35.36347961	-82.81430825
"Quercus alba"	35.36389598	-82.81887992
"Quercus alba"	35.36319427	-82.81601229
"Quercus alba"	35.37472169	-82.93812314
"Quercus alba"	35.35622634	-82.81407628
"Quercus alba"	35.35756741	-82.8242932
"Quercus alba"	35.4025428	-82.84979716
"Quercus alba"	35.36402891	-83.9257375
"Quercus alba"	35.40314801	-82.86070336
"Quercus alba"	35.37274901	-82.818198
"Quercus alba"	35.37526768	-82.81889213
"Quercus alba"	35.36290683	-83.92647667
"Quercus alba"	35.3663435	-83.92930528
"Quercus alba"	35.3714865	-83.94655524
"Quercus alba"	35.37028431	-83.95692019
"Quercus alba"	35.36472075	-83.93336512
"Quercus alba"	35.36413806	-83.93286333
"Quercus alba"	35.37187575	-83.94342337
"Quercus alba"	35.367804	-83.93001004
"Quercus alba"	35.46126375	-83.96858321
"Quercus alba"	35.36111119	-83.94821876
"Quercus alba"	35.4411545	-83.97735496
"Quercus alba"	35.45454773	-83.97462017
"Quercus alba"	35.41798459	-84.00159881
"Quercus alba"	35.58918158	-83.86208999
"Quercus alba"	35.54570582	-83.83421583
"Quercus alba"	35.59870085	-83.49924116
"Quercus alba"	35.58686807	-83.86830098
"Quercus alba"	35.60423184	-83.92022369
"Quercus alba"	36.07534593	-82.39990156
"Quercus alba"	36.07743599	-82.40367554
"Quercus alba"	36.09795268	-82.43332639
"Quercus alba"	36.09726657	-82.43673481
"Quercus alba"	35.10759043	-83.19749166
"Quercus alba"	35.08269926	-83.2413195
"Quercus alba"	35.29251527	-83.03968398
"Quercus alba"	35.5250334	-83.8339429
"Quercus alba"	35.54085499	-83.80249431
"Quercus alba"	35.54138785	-83.8061608
"Quercus alba"	35.03204953	-83.24862054
"Quercus alba"	35.38241421	-83.1113079
"Quercus alba"	35.38559309	-83.10937085
"Quercus alba"	35.38318081	-83.12328647
"Quercus alba"	35.39012641	-83.12520648
"Quercus alba"	35.39801727	-83.10196479
"Quercus alba"	35.38476545	-83.11115547
"Quercus alba"	35.38085545	-83.11266072
"Quercus alba"	35.38410158	-83.1079298
"Quercus alba"	35.38420288	-83.11240974
"Quercus alba"	35.38638322	-83.10731205
"Quercus alba"	35.58858132	-83.88969946
"Quercus alba"	35.56390235	-83.92711173
"Quercus alba"	35.57147934	-83.92353635
"Quercus alba"	35.53527826	-83.93793249
"Quercus alba"	35.76517107	-82.3515885
"Quercus alba"	35.62478619	-83.87425205
"Quercus alba"	35.55651041	-83.87162858
"Quercus alba"	35.67064676	-82.4236969
"Quercus alba"	35.58453561	-83.86431144
"Quercus alba"	35.61068849	-83.84652975
"Quercus alba"	35.33233908	-83.52303607
"Quercus alba"	36.07020894	-82.38047861
"Quercus alba"	35.38281911	-82.72313715
"Quercus alba"	35.12277351	-82.62034229
"Quercus alba"	35.22942586	-83.56615566
"Quercus alba"	35.94357578	-81.93111623
"Quercus alba"	35.22585595	-83.56455402
"Quercus alba"	35.17640756	-83.57895488
"Quercus alba"	35.18898901	-83.63675907
"Quercus alba"	35.18820823	-83.63753324
"Quercus alba"	35.19464714	-83.60998734
"Quercus alba"	35.45162941	-83.99092296
"Quercus alba"	35.37806682	-83.95132047
"Quercus alba"	35.44831301	-83.98930964
"Quercus alba"	35.43944572	-83.99888524
"Quercus alba"	35.42381731	-84.01352831
"Quercus alba"	35.42988169	-84.01965917
"Quercus alba"	35.37536172	-83.97138823
"Quercus alba"	35.37407145	-83.95686444
"Quercus alba"	35.42856599	-84.02013825
"Quercus alba"	35.4553067	-83.98931241
"Quercus alba"	35.44836731	-83.98526298
"Quercus alba"	35.38117107	-83.95922126
"Quercus alba"	35.36745112	-83.95718201
"Quercus alba"	35.38073019	-83.9602417
"Quercus alba"	35.4518233	-83.99967152
"Quercus alba"	35.08705807	-83.02557277
"Quercus alba"	35.39269139	-82.77245305
"Quercus alba"	35.39216583	-82.7699275
"Quercus alba"	35.79547518	-82.2195285
"Quercus alba"	35.42836379	-83.03562973
"Quercus alba"	35.05681039	-83.47927976
"Quercus alba"	35.78461506	-82.3038056
"Quercus alba"	35.6793728	-82.41337646
"Quercus alba"	35.83712628	-82.17770005
"Quercus alba"	35.82808832	-82.18416751
"Quercus alba"	35.8382159	-82.17801167
"Quercus alba"	35.81602268	-82.18589161
"Quercus alba"	35.92051059	-81.92128089
"Quercus alba"	35.75497385	-82.20877811
"Quercus alba"	35.85168649	-81.91427463
"Quercus alba"	35.92609676	-81.92127881
"Quercus alba"	35.85884218	-81.91597961
"Quercus alba"	36.3061248	-82.1297697
"Quercus alba"	36.49805521	-81.88630014
"Quercus alba"	35.50355723	-83.81228139
"Quercus alba"	35.53084264	-83.76697661
"Quercus alba"	36.42785216	-81.15244369
"Quercus alba"	35.59689612	-83.85668141
"Quercus alba"	35.52129883	-83.81823094
"Quercus alba"	35.59702584	-83.85830865
"Quercus alba"	35.53241876	-83.77337149
"Quercus alba"	35.52972051	-83.79963156
"Quercus alba"	36.45978816	-81.48903162
"Quercus alba"	36.46172402	-81.48579467
"Quercus alba"	36.40738159	-81.46496252
"Quercus alba"	36.39947465	-81.55030828
"Quercus alba"	36.39753686	-81.55253804
"Quercus alba"	36.00458318	-81.82376297
"Quercus alba"	35.76188011	-82.17110573
"Quercus alba"	35.75762689	-82.16730241
"Quercus alba"	35.74555706	-83.4009791
"Quercus alba"	35.73026691	-83.44334169
"Quercus alba"	35.71625285	-83.38430108
"Quercus alba"	35.54037022	-83.80455164
"Quercus alba"	35.5476689	-83.80258019
"Quercus alba"	35.70655141	-83.38643752
"Quercus alba"	35.29256211	-83.03920976
"Quercus alba"	34.85005086	-83.5122952
"Quercus alba"	35.34232315	-83.61105393
"Quercus alba"	35.34079054	-83.61178164
"Quercus alba"	35.03325262	-83.57902521
"Quercus alba"	35.32884079	-83.5920344
"Quercus alba"	35.031547	-83.57839782
"Quercus alba"	35.02142075	-83.47793732
"Quercus alba"	35.08356707	-83.30002549
"Quercus alba"	35.07220368	-83.50821986
"Quercus alba"	35.09276566	-83.52246778
"Quercus alba"	35.0671325	-83.6175023
"Quercus alba"	35.03286659	-83.41717801
"Quercus alba"	35.06801159	-83.61620936
"Quercus alba"	35.27970967	-83.65910895
"Quercus alba"	35.03379558	-83.41461078
"Quercus alba"	35.02198828	-83.43923226
"Quercus alba"	35.07334711	-83.5363041
"Quercus alba"	35.04014921	-83.55018655
"Quercus alba"	35.01140151	-83.479134
"Quercus alba"	35.63057963	-81.73700162
"Quercus alba"	35.59554699	-81.60786691
"Quercus alba"	35.54769434	-81.73116121
"Quercus alba"	35.55704307	-81.78477707
"Quercus alba"	35.96462775	-81.74704938
"Quercus alba"	35.63668636	-81.74259572
"Quercus alba"	35.74518627	-82.10181587
"Quercus alba"	35.91455074	-81.84201106
"Quercus alba"	35.96286021	-81.74561587
"Quercus alba"	31.34934658	-94.31275306
"Quercus alba"	31.35477722	-94.27980177
"Quercus alba"	33.12907391	-79.80887809
"Quercus alba"	35.58538922	-83.8564866
"Quercus alba"	35.5825127	-83.85669328
"Quercus alba"	35.6162035	-83.8480663
"Quercus alba"	35.58619547	-83.85580598
"Quercus alba"	36.07892749	-82.39925798
"Quercus alba"	36.09844204	-82.43456744
"Quercus alba"	36.10000194	-82.43199135
"Quercus alba"	35.32354223	-83.51673573
"Quercus alba"	35.26922316	-83.4561467
"Quercus alba"	35.28568982	-83.48724755
"Quercus alba"	36.01855262	-81.82001611
"Quercus alba"	35.09809964	-83.19882978
"Quercus alba"	35.32026036	-83.51861991
"Quercus alba"	35.1015494	-83.1992723
"Quercus alba"	35.10109976	-83.20126706
"Quercus alba"	35.31250096	-83.52268959
"Quercus alba"	35.26815451	-83.45841609
"Quercus alba"	35.3232711	-83.52031313
"Quercus alba"	35.10152255	-83.19959202
"Quercus alba"	35.09825426	-83.19936368
"Quercus alba"	35.07547959	-83.17701104
"Quercus alba"	35.08178939	-83.17220389
"Quercus alba"	35.08193725	-83.1752804
"Quercus alba"	35.0797865	-83.1750684
"Quercus alba"	35.08147774	-83.17479757
"Quercus alba"	35.07371043	-83.17725957
"Quercus alba"	35.07871748	-83.17695304
"Quercus alba"	35.07656232	-83.1753395
"Quercus alba"	35.07114504	-83.1785535
"Quercus alba"	35.76295761	-78.91385898
"Quercus alba"	35.47332374	-78.92975679
"Quercus alba"	35.76345492	-78.91824777
"Quercus alba"	35.37664458	-79.44101253
"Quercus alba"	35.76654917	-78.91939828
"Quercus alba"	34.9165286	-83.31318863
"Quercus alba"	34.9133622	-83.3319044
"Quercus alba"	34.94729036	-83.13042011
"Quercus alba"	34.86945727	-83.31316003
"Quercus alba"	34.88159268	-83.21414385
"Quercus alba"	34.94853436	-83.20941182
"Quercus alba"	34.78485666	-83.34975381
"Quercus alba"	34.90664801	-83.17185597
"Quercus alba"	34.91015237	-83.30847299
"Quercus alba"	34.88760868	-83.25819288
"Quercus alba"	35.02308719	-83.24125628
"Quercus alba"	35.03907107	-83.24527081
"Quercus alba"	35.01933149	-83.10823289
"Quercus alba"	34.90845676	-83.34421918
"Quercus alba"	34.93908024	-83.16535281
"Quercus alba"	34.92854372	-83.1764015
"Quercus alba"	34.94942394	-83.16480456
"Quercus alba"	34.80947342	-83.30263219
"Quercus alba"	34.79004446	-83.30826531
"Quercus alba"	34.94150875	-83.26447815
"Quercus alba"	34.82986263	-83.25829959
"Quercus alba"	34.86826205	-83.22337998
"Quercus alba"	35.03966776	-83.16500474
"Quercus alba"	34.77451804	-83.30310188
"Quercus alba"	34.81601132	-83.31708065
"Quercus alba"	34.75866697	-83.37366337
"Quercus alba"	34.90552273	-83.20319563
"Quercus alba"	35.01966623	-83.14920705
"Quercus alba"	35.0165511	-83.10519649
"Quercus alba"	35.0191799	-83.16406475
"Quercus alba"	34.76367204	-83.30317037
"Quercus alba"	34.77031459	-83.38005112
"Quercus alba"	34.81255145	-83.31275623
"Quercus alba"	34.88796019	-83.27076779
"Quercus alba"	35.03347532	-83.25346792
"Quercus alba"	34.89399192	-83.21827856
"Quercus alba"	34.80081973	-83.30039758
"Quercus alba"	34.80711428	-83.29897587
"Quercus alba"	35.01176714	-83.2355424
"Quercus alba"	34.86986721	-83.29660611
"Quercus alba"	35.02551966	-83.09652512
"Quercus alba"	34.81185548	-83.3619632
"Quercus alba"	34.95367612	-83.18013009
"Quercus alba"	34.80853432	-83.3799242
"Quercus alba"	34.9152972	-83.3434889
"Quercus alba"	34.7640313	-83.37210372
"Quercus alba"	34.95536448	-83.18407317
"Quercus alba"	35.05565009	-83.17827506
"Quercus alba"	34.75220882	-83.37079014
"Quercus alba"	34.85058203	-83.30577016
"Quercus alba"	35.09891802	-83.09972437
"Quercus alba"	34.96889164	-83.2182488
"Quercus alba"	34.92922748	-83.15901665
"Quercus alba"	34.92626242	-83.23125832
"Quercus alba"	34.93965278	-83.23276365
"Quercus alba"	34.92629705	-83.16423884
"Quercus alba"	35.01026709	-83.05627772
"Quercus alba"	34.77641207	-83.36113329
"Quercus alba"	34.75956847	-83.36962307
"Quercus alba"	34.89990014	-83.30450655
"Quercus alba"	34.7662494	-83.3647111
"Quercus alba"	34.78079632	-83.36839379
"Quercus alba"	34.75991222	-83.31342941
"Quercus alba"	34.9073812	-83.16825317
"Quercus alba"	34.96533791	-83.09060087
"Quercus alba"	34.918098	-83.12386578
"Quercus alba"	34.98797667	-83.07406215
"Quercus alba"	35.01813246	-83.25263276
"Quercus alba"	35.01323212	-83.16838289
"Quercus alba"	34.97604154	-83.0738513
"Quercus alba"	35.01347135	-83.04582712
"Quercus alba"	34.9745465	-83.16113963
"Quercus alba"	34.94241966	-83.24430337
"Quercus alba"	35.09828127	-83.09829497
"Quercus alba"	34.99186073	-83.2811362
"Quercus alba"	34.95463159	-83.21364834
"Quercus alba"	34.95186403	-83.15841479
"Quercus alba"	34.78033924	-83.37101273
"Quercus alba"	35.10089504	-83.09977647
"Quercus alba"	35.00265392	-83.28230468
"Quercus alba"	34.9993533	-83.26840234
"Quercus alba"	34.92394571	-83.28248656
"Quercus alba"	35.09854699	-83.10132325
"Quercus alba"	34.89808196	-83.1768454
"Quercus alba"	34.88228755	-83.32857643
"Quercus alba"	34.772262	-83.3122496
"Quercus alba"	35.06156103	-83.12078589
"Quercus alba"	35.02066209	-83.10388912
"Quercus alba"	34.84044416	-83.24896726
"Quercus alba"	34.77215479	-83.287568
"Quercus alba"	34.77527188	-83.35616767
"Quercus alba"	34.77796647	-83.34997048
"Quercus alba"	34.76433066	-83.30187035
"Quercus alba"	35.00744983	-83.16471029
"Quercus alba"	34.7637064	-83.28317894
"Quercus alba"	34.86305019	-83.28272915
"Quercus alba"	34.77711606	-83.36439789
"Quercus alba"	34.8174362	-83.35981234
"Quercus alba"	34.80504419	-83.35442228
"Quercus alba"	34.83751648	-83.30592015
"Quercus alba"	34.80859502	-83.32306354
"Quercus alba"	36.07305236	-76.45166121
"Quercus alba"	36.05956349	-77.14925004
"Quercus alba"	36.43021995	-76.67620833
"Quercus alba"	36.43216001	-76.67413192
"Quercus alba"	36.38286654	-76.05898437
"Quercus alba"	36.43537701	-76.6758495
"Quercus alba"	36.3863756	-81.07850879
"Quercus alba"	36.05276644	-81.03550072
"Quercus alba"	36.20550653	-79.55534844
